Order_ID,Order_Date,Region,Category,Product,Sales,Quantity,Profit
100422,2023-06-11,North,Electronics,Tablet,1968.54,5,427.13
100423,2024-06-20,East,Office Supplies,Stapler,866.43,2,78.46
100424,2024-10-06,South,Clothing,T-Shirt,1444.32,4,393.67
100425,2024-10-07,South,Clothing,T-Shirt,1719.19,4,437.99
100426,2024-04-01,West,Clothing,Shoes,1976.37,4,544.14
100427,2023-10-04,South,Electronics,Headphones,1642.13,2,443.3
100428,2024-06-29,West,Office Supplies,Stapler,219.26,2,24.11
100429,2024-10-23,West,Electronics,Tablet,1502.68,2,319.75
100430,2023-10-16,East,Electronics,Laptop,953.15,4,280.97
100431,2023-02-16,West,Office Supplies,Notebook,663.71,2,147.07
100432,2024-10-01,East,Clothing,Jeans,1317.46,1,392.52
100433,2023-07-10,East,Clothing,Jacket,1735.45,4,180.28
100434,2024-04-04,South,Electronics,Tablet,621.81,1,132.63
100435,2023-04-25,South,Electronics,Tablet,1581.13,1,341.91
100436,2024-07-11,South,Electronics,Smartphone,20.37,3,1.88
100437,2024-06-25,East,Furniture,Table,775.59,4,63.76
100438,2023-09-27,West,Clothing,Jeans,856.65,3,51.83
100439,2023-10-02,South,Furniture,Table,598.59,1,166.22
100440,2024-09-27,North,Electronics,Headphones,1963.96,4,403.27
100441,2024-03-12,West,Clothing,T-Shirt,1277.48,4,207.54
100442,2023-03-30,West,Electronics,Headphones,498.95,1,26.49
100443,2023-02-10,South,Furniture,Desk,608.53,5,76.05
100444,2024-09-13,North,Office Supplies,Printer Paper,1756.93,4,473.17
100445,2023-02-04,West,Furniture,Chair,1679.54,5,203.77
100446,2023-10-03,West,Clothing,Shoes,1155.23,2,248.04
100447,2023-11-20,North,Electronics,Tablet,247.57,4,18.19
100448,2023-12-09,North,Clothing,T-Shirt,1760.38,2,339.65
100449,2024-10-20,East,Clothing,Shoes,1823.14,4,302.84
100450,2024-05-19,South,Furniture,Bookshelf,357.75,5,102.68
100451,2024-02-10,West,Electronics,Tablet,1359.32,4,112.72
100452,2023-12-13,South,Office Supplies,Notebook,1311.4,3,377.2
100453,2024-10-26,South,Clothing,T-Shirt,552.54,1,83.84
100454,2024-04-11,West,Furniture,Chair,955.54,5,58.68
100455,2024-02-28,East,Office Supplies,Pen,911.92,1,153.42
100456,2023-02-18,North,Furniture,Desk,959.09,5,189.63
100457,2023-12-07,East,Furniture,Chair,1690.97,3,204.99
100458,2023-12-10,North,Electronics,Laptop,601.11,2,170.08
100459,2023-07-02,East,Electronics,Laptop,1640.05,1,299.96
100460,2023-11-29,East,Electronics,Tablet,1357.33,5,83.09
100461,2024-08-06,West,Clothing,Jeans,801.26,5,124.56
100462,2023-10-28,North,Office Supplies,Notebook,531.18,5,116.14
100463,2023-06-23,East,Furniture,Desk,1645.97,4,82.94
100464,2024-10-19,West,Clothing,Jeans,1662.58,5,99.99
100465,2024-02-16,East,Furniture,Bookshelf,923.35,1,131.36
100466,2023-02-10,East,Office Supplies,Stapler,160.6,1,11.25
100467,2023-09-23,East,Clothing,Jeans,1363.77,5,191.58
100468,2023-03-25,West,Furniture,Table,1828.31,3,371.41
100469,2023-12-16,West,Furniture,Desk,1806.86,5,120.36
100470,2023-11-07,East,Office Supplies,Pen,1395.87,1,255.62
100471,2023-08-11,East,Electronics,Tablet,1822.07,2,459.17
100472,2024-10-19,East,Electronics,Tablet,153.42,1,22.53
100473,2023-01-30,South,Office Supplies,Printer Paper,565.25,5,71.55
100474,2023-02-10,West,Office Supplies,Stapler,780.79,2,126.9
100475,2023-04-28,North,Clothing,Jacket,1172.75,3,167.46
100476,2023-01-07,West,Office Supplies,Stapler,1061.11,1,188.79
100477,2023-07-21,North,Office Supplies,Notebook,704.84,1,62.46
100478,2023-05-06,East,Office Supplies,Pen,33.29,4,4.88
100479,2024-11-18,South,Clothing,T-Shirt,1360.7,1,274.11
100480,2024-03-09,North,Office Supplies,Stapler,1128.18,4,86.1
100481,2023-06-04,South,Electronics,Smartphone,1073.19,3,90.09
100482,2023-09-19,South,Furniture,Table,788.21,3,70.94
100483,2024-07-02,North,Clothing,T-Shirt,592.7,5,163.0
100484,2023-07-20,South,Furniture,Bookshelf,958.53,5,154.35
100485,2023-04-19,North,Electronics,Laptop,1221.62,5,107.38
100486,2024-11-04,North,Office Supplies,Stapler,1960.62,4,332.27
100487,2023-12-20,South,Electronics,Smartphone,1670.63,5,267.49
100488,2024-06-16,East,Office Supplies,Notebook,370.8,3,65.58
100489,2024-09-28,West,Office Supplies,Printer Paper,707.61,4,138.07
100490,2023-04-09,North,Clothing,T-Shirt,988.02,2,148.64
100491,2024-06-03,East,Office Supplies,Pen,1589.19,1,262.79
100492,2023-03-05,East,Office Supplies,Notebook,1427.55,1,395.05
100493,2023-09-03,West,Clothing,T-Shirt,1449.84,2,265.82
100494,2023-01-20,West,Electronics,Smartphone,1107.66,3,71.37
100495,2024-10-27,East,Electronics,Smartphone,1889.2,2,164.74
100496,2023-08-16,East,Office Supplies,Stapler,1514.15,4,261.92
100497,2024-12-15,East,Furniture,Desk,1134.17,1,181.81
100498,2023-03-23,South,Office Supplies,Notebook,1163.01,3,309.82
100499,2023-11-25,East,Office Supplies,Printer Paper,1617.05,4,273.48
100500,2023-05-27,West,Office Supplies,Stapler,889.52,5,232.82
100501,2024-12-01,South,Clothing,Jeans,907.67,3,161.21
100502,2024-07-19,East,Clothing,Jacket,964.15,2,213.97
100503,2024-06-30,West,Furniture,Table,730.26,5,183.38
100504,2023-09-21,South,Office Supplies,Pen,1590.92,1,473.52
100505,2024-07-02,North,Furniture,Chair,1480.98,3,382.89
100506,2024-11-06,North,Electronics,Headphones,1647.41,5,415.63
100507,2024-02-18,West,Clothing,Jeans,1451.84,1,174.34
100508,2024-11-15,West,Clothing,Jeans,710.66,3,55.25
100509,2023-03-07,West,Office Supplies,Pen,1911.13,5,345.23
100510,2023-11-18,West,Office Supplies,Notebook,1593.14,2,361.28
100511,2023-10-22,South,Furniture,Table,1340.37,5,137.76
100512,2023-11-17,East,Clothing,Shoes,63.61,3,12.46
100513,2023-11-09,East,Electronics,Laptop,86.66,5,8.98
100514,2023-01-10,South,Electronics,Smartphone,1445.19,1,385.48
100515,2024-02-16,South,Office Supplies,Stapler,1281.44,4,232.67
100516,2023-09-17,East,Furniture,Bookshelf,1611.84,5,303.23
100517,2023-12-20,South,Electronics,Tablet,814.86,2,73.06
100518,2023-08-29,East,Clothing,Jacket,1502.32,1,194.4
100519,2023-12-09,North,Furniture,Chair,1435.78,2,284.82
100520,2023-06-06,West,Office Supplies,Pen,693.93,1,197.85
100521,2024-11-04,East,Office Supplies,Printer Paper,733.26,1,86.23
100522,2023-06-26,East,Office Supplies,Stapler,1816.26,4,518.99
100523,2023-08-06,East,Furniture,Bookshelf,1356.78,4,107.19
100524,2023-06-24,South,Electronics,Laptop,1272.77,4,287.6
100525,2024-06-06,West,Clothing,T-Shirt,1753.51,5,167.81
100526,2024-12-23,East,Electronics,Headphones,610.14,1,46.58
100527,2024-06-23,East,Office Supplies,Notebook,227.52,2,39.73
100528,2023-08-15,South,Office Supplies,Notebook,926.25,3,94.68
100529,2024-02-01,North,Office Supplies,Notebook,1720.73,4,166.06
100530,2023-04-10,East,Office Supplies,Printer Paper,439.75,2,94.26
100531,2023-09-20,West,Electronics,Tablet,91.16,5,13.55
100532,2024-06-23,North,Office Supplies,Pen,644.94,3,136.22
100533,2024-06-08,East,Office Supplies,Pen,1782.63,1,217.22
100534,2024-07-11,South,Electronics,Laptop,1096.74,2,82.22
100535,2024-11-05,South,Electronics,Laptop,58.27,2,4.73
100536,2023-06-20,North,Electronics,Tablet,1814.01,1,211.64
100537,2023-04-29,West,Electronics,Headphones,1047.68,2,229.85
100538,2024-05-16,East,Office Supplies,Stapler,1052.17,1,309.34
100539,2023-05-14,North,Electronics,Smartphone,777.51,3,110.35
100540,2024-09-29,East,Clothing,Shoes,696.77,5,163.57
100541,2024-09-14,West,Office Supplies,Stapler,1332.75,3,249.35
100542,2024-03-31,West,Clothing,T-Shirt,1662.93,3,335.14
100543,2023-06-06,North,Electronics,Smartphone,619.77,3,41.17
100544,2023-08-06,West,Furniture,Table,957.33,4,62.16
100545,2024-03-09,West,Office Supplies,Pen,493.53,1,90.16
100546,2024-05-06,South,Clothing,Jacket,1558.32,4,157.77
100547,2023-12-05,North,Clothing,Jeans,1252.38,1,307.25
100548,2024-02-16,East,Clothing,T-Shirt,1063.99,5,294.31
100549,2024-03-13,West,Clothing,Jacket,703.48,1,196.53
100550,2023-01-05,South,Office Supplies,Notebook,1386.2,1,308.46
100551,2024-02-26,South,Office Supplies,Stapler,906.39,1,75.75
100552,2023-10-21,South,Clothing,Jeans,1899.16,5,551.85
100553,2023-01-03,East,Furniture,Table,1102.78,2,104.85
100554,2023-06-10,West,Furniture,Table,973.04,5,267.02
100555,2024-05-06,West,Electronics,Headphones,1590.42,3,418.99
100556,2024-11-29,West,Furniture,Chair,1903.83,4,568.68
100557,2023-01-19,South,Furniture,Table,453.85,1,74.77
100558,2024-07-24,East,Clothing,Jacket,1962.73,2,191.42
100559,2023-09-04,South,Electronics,Smartphone,1921.07,1,346.49
100560,2024-08-28,East,Office Supplies,Notebook,964.26,2,221.38
100561,2023-04-03,South,Electronics,Tablet,342.15,1,65.44
100562,2024-05-26,West,Furniture,Bookshelf,1674.11,1,412.01
100563,2023-11-18,West,Office Supplies,Pen,111.19,3,28.02
100564,2024-03-26,North,Clothing,Shoes,522.57,3,58.24
100565,2023-09-04,West,Office Supplies,Notebook,254.64,5,31.12
100566,2024-02-08,East,Clothing,Jeans,999.46,3,178.08
100567,2024-12-18,South,Electronics,Smartphone,134.25,3,21.63
100568,2023-03-23,East,Electronics,Smartphone,516.98,5,98.75
100569,2024-09-19,West,Office Supplies,Notebook,1806.43,2,486.54
100570,2023-07-12,South,Clothing,Jeans,457.29,3,27.32
100571,2024-12-09,West,Electronics,Smartphone,1365.51,2,145.05
100572,2024-02-07,East,Office Supplies,Printer Paper,866.45,3,114.01
100573,2023-03-25,West,Electronics,Headphones,1787.27,2,276.78
100574,2023-05-27,West,Clothing,Jeans,424.83,4,48.36
100575,2023-09-28,South,Office Supplies,Printer Paper,1279.36,4,180.5
100576,2023-07-08,West,Clothing,T-Shirt,830.64,1,209.92
100577,2023-10-17,East,Office Supplies,Pen,1546.82,5,330.5
100578,2023-09-11,North,Electronics,Laptop,579.3,5,90.55
100579,2023-11-22,South,Electronics,Smartphone,20.02,1,3.09
100580,2023-11-13,North,Electronics,Laptop,417.11,2,42.08
100581,2023-02-07,West,Office Supplies,Printer Paper,122.76,3,12.0
100582,2023-11-02,East,Clothing,Jacket,1488.95,4,390.26
100583,2023-07-04,South,Furniture,Table,1430.99,5,363.75
100584,2024-05-18,West,Furniture,Bookshelf,1999.1,3,302.74
100585,2023-07-21,East,Furniture,Chair,316.21,5,45.9
100586,2024-04-24,East,Office Supplies,Printer Paper,1565.65,2,306.78
100587,2023-06-02,East,Furniture,Table,736.19,1,211.51
100588,2024-07-16,North,Clothing,T-Shirt,222.98,5,39.79
100589,2023-04-06,East,Office Supplies,Notebook,908.65,1,81.56
100590,2024-09-29,North,Clothing,Jacket,261.62,1,21.26
100591,2024-08-04,North,Electronics,Laptop,1618.0,2,159.87
100592,2023-03-17,North,Furniture,Bookshelf,331.51,4,26.43
100593,2024-04-18,East,Office Supplies,Printer Paper,1895.24,5,329.89
100594,2024-02-23,West,Clothing,Shoes,781.02,4,43.97
100595,2024-12-28,East,Office Supplies,Pen,1239.51,2,323.29
100596,2023-12-05,West,Clothing,T-Shirt,1418.26,3,260.35
100597,2023-08-28,North,Electronics,Laptop,1442.54,5,383.23
100598,2024-04-02,East,Office Supplies,Pen,1905.88,3,203.32
100599,2023-11-09,South,Electronics,Headphones,1257.56,4,162.4
100600,2023-07-29,East,Electronics,Headphones,1704.35,3,503.6
100601,2023-11-27,North,Office Supplies,Stapler,390.09,4,21.44
100602,2023-03-10,North,Electronics,Tablet,1250.16,4,166.91
100603,2023-01-19,North,Furniture,Bookshelf,724.59,3,51.43
100604,2023-10-16,West,Furniture,Chair,132.04,3,18.95
100605,2023-01-29,West,Electronics,Headphones,1574.83,3,315.4
100606,2024-10-30,South,Office Supplies,Pen,1831.17,2,96.81
100607,2024-11-11,South,Furniture,Chair,1941.94,2,152.1
100608,2023-07-23,North,Electronics,Smartphone,1172.72,2,118.57
100609,2024-05-28,West,Clothing,Jacket,426.56,3,72.84
100610,2023-10-22,East,Office Supplies,Stapler,1385.76,2,119.16
100611,2024-02-07,West,Clothing,T-Shirt,608.64,4,44.44
100612,2023-05-14,East,Office Supplies,Printer Paper,549.46,2,29.55
100613,2024-03-18,South,Clothing,Jacket,912.36,2,198.91
100614,2023-06-03,East,Office Supplies,Printer Paper,24.0,4,2.24
100615,2023-09-05,West,Electronics,Smartphone,1890.58,5,442.65
100616,2023-10-28,North,Furniture,Bookshelf,759.64,2,47.57
100617,2024-02-24,South,Office Supplies,Printer Paper,1093.14,1,311.45
100618,2024-10-18,South,Electronics,Laptop,1484.03,2,153.84
100619,2023-12-07,East,Furniture,Table,878.49,3,64.27
100620,2023-03-14,East,Clothing,T-Shirt,1725.41,4,438.79
100621,2023-02-10,North,Clothing,Jeans,1187.12,3,241.37
100622,2023-05-31,North,Furniture,Table,423.97,4,90.52
100623,2024-01-01,North,Clothing,Shoes,47.22,4,5.29
100624,2023-11-10,East,Electronics,Tablet,143.8,2,23.69
100625,2024-07-03,South,Electronics,Tablet,756.96,2,100.87
100626,2024-01-22,South,Clothing,Jacket,1866.77,4,347.34
100627,2024-11-21,West,Furniture,Table,521.65,1,154.89
100628,2023-10-22,North,Furniture,Table,1843.12,1,361.46
100629,2024-07-21,South,Electronics,Headphones,1832.21,4,485.45
100630,2024-11-10,West,Clothing,T-Shirt,1267.89,2,142.13
100631,2023-03-04,South,Office Supplies,Pen,305.89,4,75.25
100632,2023-09-13,South,Furniture,Bookshelf,1205.71,3,120.9
100633,2023-05-09,East,Clothing,T-Shirt,992.37,3,279.63
100634,2024-10-06,North,Clothing,Jacket,829.38,2,233.06
100635,2023-10-30,North,Electronics,Smartphone,1335.15,4,361.05
100636,2024-03-19,West,Office Supplies,Printer Paper,1615.57,3,84.0
100637,2023-02-21,East,Clothing,Shoes,1080.4,2,150.41
100638,2024-01-24,West,Office Supplies,Notebook,629.44,5,175.27
100639,2023-04-07,West,Office Supplies,Pen,759.57,2,89.53
100640,2023-02-08,East,Electronics,Laptop,797.61,5,150.22
100641,2024-02-18,East,Furniture,Chair,1360.34,5,352.98
100642,2024-11-02,North,Electronics,Tablet,337.52,1,73.72
100643,2024-04-29,South,Furniture,Bookshelf,347.26,5,17.54
100644,2024-12-21,South,Furniture,Bookshelf,607.64,2,112.62
100645,2023-04-25,East,Furniture,Desk,1765.69,2,141.92
100646,2023-09-04,East,Office Supplies,Pen,439.55,1,56.15
100647,2024-08-06,West,Clothing,Jeans,684.63,3,162.5
100648,2023-07-14,East,Clothing,T-Shirt,843.23,1,132.59
100649,2023-05-21,East,Furniture,Bookshelf,359.95,2,63.0
100650,2024-03-08,West,Furniture,Chair,63.84,2,18.28
100651,2023-01-17,South,Electronics,Headphones,687.67,5,58.94
100652,2023-04-13,South,Clothing,T-Shirt,1534.31,5,337.13
100653,2024-01-22,East,Electronics,Laptop,1230.45,1,325.24
100654,2023-01-25,West,Clothing,T-Shirt,459.36,5,105.04
100655,2024-08-20,North,Furniture,Bookshelf,1080.6,1,279.91
100656,2024-12-18,East,Office Supplies,Notebook,272.23,3,33.04
100657,2023-05-19,East,Electronics,Tablet,1712.85,3,463.57
100658,2023-07-13,West,Electronics,Smartphone,1611.0,1,443.74
100659,2023-04-26,East,Office Supplies,Stapler,379.81,4,89.55
100660,2023-12-01,South,Electronics,Laptop,911.95,5,162.64
100661,2023-01-03,East,Office Supplies,Stapler,1126.94,5,146.83
100662,2023-05-02,West,Furniture,Table,1419.14,3,203.82
100663,2024-07-14,West,Clothing,Jacket,770.87,3,198.76
100664,2024-02-13,West,Electronics,Headphones,208.84,4,15.86
100665,2024-04-24,North,Office Supplies,Stapler,1175.75,1,288.63
100666,2024-06-24,West,Furniture,Bookshelf,48.96,1,4.98
100667,2024-03-17,North,Clothing,Jacket,406.05,4,110.69
100668,2024-04-29,South,Electronics,Headphones,877.66,3,213.78
100669,2023-02-23,East,Electronics,Smartphone,627.67,2,96.5
100670,2024-08-28,South,Office Supplies,Stapler,387.04,3,77.39
100671,2024-12-30,North,Furniture,Bookshelf,1023.98,2,99.31
100672,2024-01-04,South,Furniture,Table,898.84,4,146.24
100673,2023-03-02,South,Office Supplies,Pen,542.84,1,154.58
100674,2024-08-08,South,Electronics,Smartphone,1655.32,5,274.42
100675,2023-12-06,West,Clothing,T-Shirt,933.82,4,276.25
100676,2024-11-07,North,Furniture,Chair,749.33,4,118.46
100677,2023-04-30,North,Clothing,Jeans,1760.79,5,195.18
100678,2024-03-30,West,Furniture,Table,1797.88,1,489.08
100679,2024-07-03,South,Office Supplies,Notebook,1692.85,2,190.03
100680,2024-04-24,East,Office Supplies,Printer Paper,1808.13,4,512.41
100681,2024-02-04,East,Electronics,Smartphone,1995.3,3,220.23
100682,2024-05-13,North,Electronics,Laptop,1923.1,1,524.87
100683,2024-02-19,South,Furniture,Desk,1315.6,4,142.09
100684,2023-07-26,East,Furniture,Bookshelf,1418.19,2,180.45
100685,2023-05-05,North,Office Supplies,Printer Paper,1135.52,2,234.09
100686,2024-11-13,East,Furniture,Desk,157.27,1,32.96
100687,2024-10-12,East,Furniture,Table,790.68,5,84.78
100688,2024-10-22,East,Furniture,Table,1064.8,4,109.58
100689,2023-01-14,South,Office Supplies,Pen,1724.87,4,285.11
100690,2024-12-22,South,Clothing,Shoes,1669.01,3,234.68
100691,2024-07-24,North,Office Supplies,Printer Paper,351.37,3,61.52
100692,2023-03-05,North,Clothing,T-Shirt,158.21,1,29.85
100693,2024-12-21,South,Clothing,Shoes,375.12,1,84.88
100694,2023-02-28,East,Electronics,Smartphone,57.91,2,14.17
100695,2024-10-04,South,Clothing,Jacket,920.65,4,203.86
100696,2024-03-13,North,Office Supplies,Stapler,815.74,2,72.13
100697,2023-01-29,West,Furniture,Desk,722.75,4,45.53
100698,2024-06-02,West,Office Supplies,Pen,1221.56,1,330.12
100699,2023-08-03,North,Office Supplies,Notebook,1774.47,3,175.96
100700,2024-04-09,South,Office Supplies,Stapler,1994.53,1,114.7
100701,2024-01-01,South,Clothing,Jacket,940.72,1,246.32
100702,2023-12-16,West,Office Supplies,Stapler,1951.18,5,496.07
100703,2023-10-03,South,Electronics,Tablet,1583.03,3,243.87
100704,2024-09-29,West,Furniture,Table,168.15,2,26.84
100705,2023-07-11,South,Electronics,Headphones,571.17,4,142.55
100706,2024-09-28,West,Office Supplies,Notebook,1656.7,4,234.26
100707,2023-12-04,East,Electronics,Headphones,436.8,4,110.19
100708,2023-04-06,South,Office Supplies,Pen,1662.04,2,376.73
100709,2023-04-22,East,Furniture,Chair,1020.91,2,87.82
100710,2024-03-14,South,Office Supplies,Pen,894.66,1,264.87
100711,2024-06-13,West,Furniture,Chair,927.69,2,214.53
100712,2024-05-17,East,Clothing,Shoes,1727.16,1,221.89
100713,2023-03-23,South,Clothing,T-Shirt,1535.02,1,437.64
100714,2024-03-19,East,Electronics,Headphones,995.29,1,169.99
100715,2024-12-08,East,Clothing,T-Shirt,1603.44,3,129.57
100716,2024-08-11,South,Clothing,T-Shirt,1781.97,5,453.45
100717,2024-07-04,West,Electronics,Headphones,1741.82,2,262.48
100718,2023-04-30,South,Office Supplies,Notebook,1330.1,5,113.47
100719,2024-12-20,South,Office Supplies,Notebook,453.05,3,43.36
100720,2023-07-04,South,Furniture,Bookshelf,1161.7,5,220.36
100721,2023-06-26,West,Furniture,Table,1879.01,3,513.9
100722,2023-05-07,North,Clothing,Jacket,1595.93,5,149.67
100723,2024-01-23,South,Electronics,Tablet,1750.66,5,196.8
100724,2023-12-03,North,Electronics,Laptop,1589.34,2,328.73
100725,2023-02-27,West,Furniture,Bookshelf,1117.59,1,111.62
100726,2023-11-11,West,Office Supplies,Pen,99.32,3,12.2
100727,2024-04-17,West,Furniture,Desk,1188.1,3,61.32
100728,2023-01-13,South,Electronics,Headphones,1525.64,2,271.92
100729,2024-08-28,East,Office Supplies,Pen,1422.08,5,240.22
100730,2023-06-29,North,Electronics,Headphones,1030.95,1,210.09
100731,2023-11-04,North,Furniture,Bookshelf,119.48,5,7.02
100732,2023-09-22,West,Electronics,Smartphone,1596.09,1,380.56
100733,2023-03-13,North,Office Supplies,Printer Paper,1454.7,4,113.32
100734,2023-05-19,South,Clothing,Jeans,771.91,4,193.26
100735,2024-02-28,North,Clothing,Jacket,437.35,1,82.71
100736,2024-12-12,East,Clothing,Shoes,649.74,2,154.22
100737,2023-04-25,North,Electronics,Laptop,848.79,3,104.51
100738,2023-05-27,South,Furniture,Desk,1281.45,3,255.42
100739,2023-09-01,East,Office Supplies,Pen,1699.26,4,487.33
100740,2023-11-04,North,Office Supplies,Pen,1827.6,2,246.62
100741,2023-03-24,South,Furniture,Bookshelf,1418.37,1,291.72
100742,2023-07-29,West,Furniture,Bookshelf,301.67,3,38.7
100743,2024-01-05,West,Office Supplies,Stapler,1872.26,1,180.55
100744,2024-08-10,West,Office Supplies,Pen,346.47,4,38.11
100745,2024-05-24,South,Clothing,Shoes,904.49,5,158.63
100746,2023-07-30,South,Furniture,Table,1507.33,1,359.45
100747,2023-09-28,North,Clothing,Shoes,247.3,5,70.58
100748,2023-12-17,South,Clothing,Shoes,1333.78,1,203.8
100749,2024-01-03,East,Furniture,Bookshelf,1820.17,4,233.84
100750,2024-03-08,North,Electronics,Smartphone,1464.83,1,417.56
100751,2023-05-23,South,Office Supplies,Pen,1475.15,5,269.75
100752,2023-03-11,West,Furniture,Table,1473.09,4,306.49
100753,2024-10-22,South,Electronics,Tablet,1471.34,4,315.85
100754,2024-12-12,West,Office Supplies,Printer Paper,833.5,3,158.49
100755,2023-11-07,North,Clothing,Jacket,1564.38,5,116.83
100756,2024-07-24,North,Electronics,Headphones,1961.53,3,203.36
100757,2023-04-18,East,Office Supplies,Pen,1405.42,1,287.04
100758,2024-03-20,West,Office Supplies,Printer Paper,1583.19,2,375.28
100759,2024-11-28,East,Electronics,Smartphone,1967.46,4,226.1
100760,2024-03-14,West,Electronics,Headphones,119.69,2,7.56
